,dv1_list,dv2_list,dv3_list,dv4_list,dv5_list,dv6_list,dv7_list,dv8_list,dv9_list,dv10_list,dv11_list,dv12_list,dv13_list
55,4.166804593328552,0.44029525765384553,3647.2436357403412,2840.3634241688396,-148.2353599175784,1.8856861681279968,0.1817526606012302,100.0,,-79.4429350444149,42.65975402894793,11.389171018276759,11.389171018276759
56,5.768258687567778,0.8721609643093488,-3924.251469472883,1864.9761109323301,-122.4255728770531,4.206729170474494,0.5597811999047377,-433.9859027001058,553.3857765493782,-84.79392198738248,48.83874977379286,11.897544361588798,11.897544361588798
57,4.890122027681577,0.5949367165728798,-1152.2706603112647,2171.201593656401,-149.16117529762417,3.1314290049829165,0.34971968429562006,-1101.2682188150677,295.01016030706705,-86.42837975634625,39.13154914993358,10.052270166622586,10.052270166622586
58,4.867629956974888,0.6153052781114443,-670.2505641177095,901.6234685783422,-150.93748254933465,3.2532468201490694,0.3728991701915354,-1545.4659411805237,293.4655449651604,-83.20764086987654,22.713155248397438,12.260355772800395,12.260355772800395
59,4.423213391159414,0.5517691945578765,867.293198622525,2595.6511300427846,-166.06164656074878,2.5371102449645946,0.29698448689029305,256.60464493675124,693.6006320363423,-80.93755854336894,43.908113165502265,11.50480894730773,11.50480894730773
60,5.314440831854135,0.4386993462383067,-708.3455728725423,1655.713420699026,-150.6909869810905,3.3167011654019634,0.24501072562540474,-865.9730925175087,-6242.661596958177,-73.42471652074065,47.15329622980247,9.75449149730402,9.75449149730402
61,4.478771341176517,0.5786688615284087,3364.1585205915735,1919.2849714578663,-158.04872444291783,2.8910413876230483,0.33317230274495435,321.4974796330662,296.2002795780913,-82.8159588814534,22.402042038365103,9.969352055396783,9.969352055396783
62,5.961800304215357,0.6223976736616763,631.544752174021,18296.30863110017,-150.43450203603373,4.252609864351174,0.35687132152197143,200.12348080248245,-5219.780888618381,-84.29894179894178,58.438658266603895,11.844266093000153,11.844266093000153
63,5.267515322285121,0.4676541584554281,-1447.1674799993623,-90193.77621695615,-163.07503672190006,3.469279281952398,0.25337000930745956,475.5946990000555,420.76455256298874,-76.6093069392332,20.14384397585874,8.446942749160128,8.446942749160128
64,5.564664762167487,0.7216591129172019,590.9918938779641,3828.273279598815,-135.41968864254338,4.011326722006274,0.437273148924569,202.42279802713492,362.4350356870625,-84.51282051282051,75.02805546031207,10.747908986740871,10.747908986740871
65,5.594853032449637,0.589587379730862,674.4819943382504,8405.92832931502,-143.22350508596062,3.6009431259187052,0.34135747374518494,194.1490811065345,993.5925925925918,-84.28913209468057,63.282725751957116,11.769636051080552,11.769636051080552
66,5.938197061929235,0.5799270753797708,-630.1479398653005,1111.638920724313,-131.88450781957863,4.005109914457034,0.3734767695453656,-216.51494432506345,361.643658214406,-81.48089390910725,52.57192338232807,9.541903843009,9.541903843009
67,5.166813650489775,0.7687625201041921,-46218.16724322864,968.1512626137701,-145.7684507170232,3.464995185671497,0.47654526319392987,990.1996587817582,199.33035116384968,-84.88769148836191,48.15712801765761,11.510396205764321,11.510396205764321
68,6.3511959347297084,0.49556418713309774,1057.0376881779257,3229.075542366869,-143.3434474279032,4.442959722657554,0.28961556691827,-899.7050330673462,-59369.565217389245,-70.31923594072718,53.51221691594508,8.609253762688132,8.609253762688132
69,5.358664488565463,0.47955722965734926,724.6066744714985,4029.280082036712,-147.44909550629967,3.540365746053799,0.2766108188400095,266.4803869968522,8851.279788172944,-70.60617254441813,53.89429732285754,9.077283184545582,9.077283184545582
70,4.5190970347117565,0.4798327987948112,-4077.4399403136367,1233.337152819331,-163.66391947226555,2.5087317904692608,0.2645715993282232,1128.5901429361586,512.697988371316,-76.40947450535424,56.91716475029034,9.59358518855065,9.59358518855065
71,6.024704538644413,0.4763728963822136,-706.8695655744979,1173.9569098984239,-138.78918568022704,4.257922514171459,0.28319922275940795,-220.0885647930881,753.5743388399144,-71.6676524357458,20.334010208746,10.464309802800797,10.464309802800797
72,5.151888155420828,0.5632378634438894,805.5291518049424,1812.8192286650703,-181.8897843966818,3.0941172845312104,0.3011415080506592,178.69593143009016,972.0496894409936,-82.41833960296474,50.056138360450575,11.335000757288915,11.335000757288915
73,5.200940470398993,0.6946041002339506,-9691.176954438166,1349.2951565117305,-128.4028813209921,3.8353450355020806,0.45215743385120605,-1265.5125626346423,278.6007834071791,-86.67124855085324,36.64340204264202,9.379942028985509,9.379942028985509
74,6.456672177496837,0.5874824880343226,-1566.4949508341876,4827.123435574198,-159.50140604746613,4.320742504484847,0.32700379476622743,418.5473334996991,2369.8174006444683,-79.2637775350931,39.52447169314492,11.370958231813432,11.370958231813432
75,5.738526276701901,0.6647234317022616,-508.8386308446516,2607.565856305865,-135.2574860273786,4.0760208642389255,0.4193027842046092,-197.34931344385,370.94702297233954,-84.06434776030963,29.63401130434784,10.69636625725008,10.69636625725008
76,5.635126479197238,0.664773207522704,1444.9164251593008,3244.2381406718205,-130.85974483929573,3.59186861925845,0.41879628721034695,2665.8768884301385,949.3898895990706,-88.13869231029695,59.63202907241533,11.300551520653652,11.300551520653652
77,5.983634756700986,0.5500673749555332,-3065.0400077191325,1064.7990331712626,-161.976773780322,3.7386585298864143,0.30991126006592395,-1159.519183144741,327.057541072958,-84.14783057010283,65.01572648686033,11.243232807570978,11.243232807570978
78,4.732459089008208,0.459706287072637,-1620.1660879884334,1090.8835400525463,-173.2686850179828,2.9054139676310538,0.24224256106147046,-3830.5586409670063,1143.843031123139,-72.39371800034516,52.42287319670606,9.091215242269296,9.091215242269296
79,6.082354740656753,0.6442658786017327,2822.9544317724185,1280.5892102438336,-147.91549462481763,4.415368710053352,0.38180359207640857,371.20664180679654,382.271662763466,-78.82976453811519,54.34577709482053,10.284113204315807,10.284113204315807
80,5.127228557162135,0.6525738607053865,-110495.15020751716,1384.7320507371155,-159.33225421950303,3.446636460123202,0.38505000605959033,392.9969478222954,378.99159663865555,-79.77223427331886,30.949445493499898,10.911378695000694,10.911378695000694
81,5.19250780985984,0.5877041468705319,612.0786608826105,1755.9041599839254,-139.39654129286234,3.2385721369639446,0.3602207369794631,180.38543844241306,579.7310658493178,-81.7902938830603,56.48433161575273,10.947679358717439,10.947679358717439
82,7.038166719183144,0.7599965049947914,-811.1006391157102,2015.0336777964174,-119.73710624936311,5.310829337707804,0.5019606520905744,-1312.2059433751483,349.31686810299533,-82.13982620336834,47.586383791542474,12.320603251053582,12.320603251053582
83,5.251588970140557,0.556842748343986,752.5101604481761,1033.0121108015803,-122.2748969269053,3.6300348005842134,0.35640743967306565,247.0368158306945,402.92747042657436,-82.33494280160978,47.605972749859745,10.384523624401924,10.384523624401924
84,5.063918427815012,0.6764890801050226,1086.1408744058745,3666.138564532744,-149.2408324429014,3.3470526963739986,0.39392588728329275,204.83074277622305,804.5585852180649,-83.23416554542284,49.49192390122691,11.780671066605976,11.780671066605976
85,6.067122762938756,0.6548088604514525,1475.7282729794779,1391.4776360553262,-130.89842485661887,4.318629904597899,0.4177233208424687,560.3440165356016,489.6271426047005,-77.47548693375927,67.3572096611875,12.388333121726717,12.388333121726717
86,5.121407539855302,0.6174509769864132,2975.3973059020072,1575.5353635506838,-151.24260699408578,3.535145056255206,0.36176551493399883,-526.4074341392998,645.9046737621474,-78.74838418936707,71.44122260141158,13.106336842105275,13.106336842105275
87,3.850050319535885,0.40624047857658396,6030.224347476008,-5270.9535868836265,-190.04717002258823,2.098734560509497,0.19297597856049536,-883.4187935703173,8491.89189189192,-80.50364061719634,35.099093942910166,6.776318796707976,6.776318796707976
88,5.683670498526749,0.6411227186954996,1209.7168268631845,947.3563777981819,-157.41195542116625,3.820112730432111,0.37423203368837893,244.55738230742895,305.24850484636016,-78.17750230779374,39.182935427706255,10.277829336885736,10.277829336885736
89,5.385204689600407,0.537279299021007,-724.0449274615033,6242.396594531795,-178.3062547057201,3.408515626700321,0.2868219328780206,-515.823630146476,401.64035267582534,-75.76959496882313,51.11191430935903,8.748881992882561,8.748881992882561
90,4.956742728541275,0.5382322539684398,2316.7996242476397,1472.4258286248617,-183.50041175958276,3.0423363060515305,0.28409936470124947,1620.552260636159,831.1572700296738,-74.2704640199478,34.79527645882795,12.209885278680323,12.209885278680323
91,5.647976091289347,0.47352866594398335,3403.946258735542,1060.8133358336986,-180.30097050248713,3.429265888513687,0.24792527985638826,1770.5805229805535,1235.5864811133197,-71.08226857229434,101.32536318370414,13.408854970210092,13.408854970210092
92,6.776954758847209,0.7962008085159684,1120.0449009038084,3070.88972484019,-126.86852748354882,4.870550677522408,0.5112925510165843,247.58738763355237,351.0519700530084,-82.93629965406178,55.424623897353634,12.641317757009348,12.641317757009348
93,5.000530525361828,0.594860475510755,1793.6925696626781,625.3502772094404,-174.9545049076758,3.083132921967355,0.3380171796682859,474.44020248043006,253.1460710062953,-79.72036612837304,36.83513400475591,11.127700079030568,11.127700079030568
94,5.411213781448776,0.5167865997185058,1409.7729507078734,5402.131492541799,-197.47755034993938,3.373004526527871,0.2527684718923117,839.6488714889185,-1417.054610564011,-73.92252035884034,73.21983258584447,12.782899118218502,12.782899118218502
95,6.431490236568344,0.7007411891590273,504.4066932508411,-5394.676303083962,-131.9514598062743,4.662883829611861,0.4442856653031466,141.6248547296826,1405.8608058608074,-83.92013561876058,25.304281076251,10.178039079547716,10.178039079547716
96,5.192106860516311,0.5124038537343321,856.5549742463176,1192.6419159471966,-160.41753363528116,3.3201126920099364,0.287698764389472,183.17731091013786,288.2709420067505,-80.09519838788133,30.751451918991634,10.123184361924672,10.123184361924672
97,3.145667628820053,0.3591321646930407,2316.1345067926177,1413.2819833555914,-150.89507674143758,1.2866207779249628,0.13136982411092352,,,-77.95686853766618,33.52563854613041,10.408712044374012,10.408712044374012
98,4.757920059280724,0.521878509341376,1562.8978533962156,3546.3140034803228,-163.76386864680842,2.905996250297061,0.2745748204917478,1619.8064961990322,626.2277951933124,-83.85385033404724,56.327865432974434,9.353721512709239,9.353721512709239
99,5.013869063468984,0.542670859453069,-7583.2287753549535,2108.4841317886303,-202.27565059819293,3.062171140410793,0.26138551168582697,145.65012172703334,252.2833178005592,-88.61072232702489,26.119159294627693,10.761805450919567,10.761805450919567
100,5.376238188137911,0.512317047474051,2446.4936733374475,1227.0524565800736,-150.5097805299636,3.447061930394637,0.294951919125557,250.42624282882343,584.0393667094565,-77.63738724329858,57.004928969661854,10.80751799078872,10.80751799078872
101,6.418187563289783,0.6306276213243213,152457.9168722668,1482.2986207372023,-143.21987396205327,4.358831819397325,0.3855435551158793,-233.08058090219762,338.61570247933884,-81.32577605945724,75.37799445749178,12.27177949438202,12.27177949438202
102,5.11242915652139,0.550830089892606,672.5261122003619,5674.831168715913,-165.62579571262108,3.1914875377580407,0.3021261878089594,595.812329514457,722.5697243269383,-81.52385572225495,68.28982424003678,8.999404006677796,8.999404006677796
103,3.2248561651171106,0.37401014994671483,718.1701323137336,4698.632550516556,-132.3593808122765,1.5591360110795922,0.12768735628210828,,,-87.05571421914215,57.215438459437244,9.933791754960513,9.933791754960513
104,5.215269306404926,0.5894503607771006,-640.069518440514,727.1266762341787,-142.44717439336833,3.7574886179082583,0.36777652490141194,-351.7595675642307,255.36796536796538,-82.66619078441929,16.281488577912253,10.199365506766087,10.199365506766087
105,7.213214281859291,0.884087236650385,870.729265618704,1064.4224943598308,-110.57114074683622,5.9659054923462636,0.6401177012821155,1070.4243806323211,327.2362341891994,-68.85241268603146,46.86915985729084,8.814552398272326,8.814552398272326
106,3.497402891309746,0.37184268848642593,2966.244503267285,3334.454260534361,-128.56756201160604,1.3574743290171032,0.1339410688281154,,,-83.42793767666109,38.35428970693722,11.584932919468878,11.584932919468878
107,5.462740766420356,0.7160006309255694,10270.09950951549,987.6126054185054,-129.92694428554458,3.6583498323548764,0.4671124426586054,561.9289939082851,273.61119452285146,-80.60572516909352,64.73206598057929,9.954154155081866,9.954154155081866
108,5.880503649511319,0.7089534568893298,1230.6419192928442,-3594.9202469203306,-130.49144236655633,3.903988122623997,0.4266282865562207,187.79331567144152,-488.42004739504137,-82.27988615921176,69.31865757473402,12.852402575398173,12.852402575398173
109,3.0631998230454416,0.32753266454607066,-940.3319875755142,1861.0190976887554,-144.55028863249885,1.3642144788768706,0.11592404443774426,,,-78.08019382484646,26.95225213536871,9.757660547504024,9.757660547504024
110,5.188471630204337,0.5567188027058751,960.1391313996529,16002.641915729873,-148.3395783795865,3.4105092952832954,0.316088444658862,648.2479141835519,1567.957746478873,-76.18843250612206,55.816375342263015,10.08612693894976,10.08612693894976
111,6.058925850437642,0.727170248585211,-8280.610273880558,2622.5037791892178,-130.91990740314895,4.296812948182126,0.4516064466330847,250.04692655268838,416.4719032618636,-87.64164161440833,7.238290629751141,11.492437592867768,11.492437592867768
112,5.160869093807494,0.5909798917471022,1048.9340399677767,-2094.899037862784,-151.324892142242,3.304628894170144,0.336486444011413,391.41671984684103,-838.9070849853473,-82.62075788205946,50.51421781013308,9.632064039408858,9.632064039408858
113,5.607012031094586,0.6656481211813807,976.8679017960197,10693.443955068476,-128.7717679177043,4.000406134943527,0.41403313293190264,218.35863808081922,-1975.171966255679,-73.00049284890594,48.538976412014364,9.702748162408117,9.702748162408117
114,3.8465965814099072,0.5060182221236665,20424.83734774203,-3183.9735441029607,-163.29815281474512,2.1298371579479802,0.27109908287792395,596.1535829169803,-3635.4954954954965,-77.67040607234833,48.942965164033424,8.63124106524107,8.63124106524107
115,5.296129788698945,0.631592574130716,553.7550958675314,-4838.614753902044,-153.40072230806686,3.5633029217980443,0.36357654636505726,-271281.6593886578,2771.4549775547957,-83.96558125313939,104.1430097018458,10.581497843105923,10.581497843105923
116,4.4647234109817555,0.6259353324408529,-1009.0678730024455,2723.781788540844,-179.87292757865345,2.6873499297346597,0.33684404047430905,-425.2841113984565,494.02805830012556,-80.91962647990661,56.303690006406136,10.275275446091982,10.275275446091982
117,5.217112213303162,0.6357630693133778,414.0797867163693,-2817.709505850156,-121.13537241107426,3.8656206665587294,0.4135637207663061,208.07430325942212,-8750.65824117959,-86.22369845775658,61.65132556557239,8.242721742197139,8.242721742197139
118,3.818089695968913,0.674068985650587,1130.0510695289363,5031.8585405289205,-145.10528387379728,2.4553239268247777,0.3857879338399179,431.94134688070767,548.6158558134055,-87.76897844631056,18.15433488764044,12.912490051347886,12.912490051347886
119,5.383510214710022,0.5230181463931869,-16040.127352636631,1627.228540269936,-174.55480770018303,3.370952913402169,0.28087615847215885,-424.7330727027827,746.9607116382505,-74.18584455058618,38.01611034828009,11.422121994535532,11.422121994535532
120,5.079499682643199,0.6640079231836067,3987.7067246656006,1266.6072517538798,-138.65020657263912,3.187008276233043,0.4024834825519563,695.2099550338943,342.60129032258067,-83.06367733733966,42.87189529899005,12.798039006613577,12.798039006613577
121,5.2178125007712675,0.5519249718498723,-901.2199465454887,2250.720494304988,-173.58046778128866,3.3061782853018364,0.30136139902724424,-5762.898089171949,353.3134216912451,-85.20286396181383,24.93704548561488,10.363754071276851,10.363754071276851
122,5.093310149167041,0.5185553949100411,2514.2678555829725,3629.291085188592,-190.99543727720052,3.2877106219324386,0.26865861958660414,626.4442175950411,288.34951456310677,-76.55469763963131,53.04366169438298,9.251424986435156,9.251424986435156
123,4.824747969644712,0.47811680731333517,1200.856756365032,909.1017571351565,-168.74796761071525,2.9003843777125167,0.2779238161407983,291.75006399551415,408.1570115277979,-79.28819364094969,44.724848463187975,9.426090277777789,9.426090277777789
124,6.774465762745132,0.7184796392657009,116642.16807727849,1227.352183372737,-140.18704573893478,5.000867630441394,0.45834958901147665,1493.7327765995421,319.5644439450967,-80.25320011940089,36.36875662469461,11.687879821428583,11.687879821428583
125,5.87787034379166,0.6641358243292087,1479.8745005743122,1782.5986184429553,-145.64757389753737,3.821679718402586,0.4014958963933337,198.70871198232038,826.5533722782787,-81.157717045236,58.39930355623613,12.490422575250834,12.490422575250834
126,5.0335033663878415,0.6896583111401634,1923.9328827365614,-21248.883229885192,-162.34239199059778,3.0430436912711554,0.37947872470542393,1097.7501196744856,2118.4806574463823,-80.79708407270634,63.94813484971566,13.229758790532218,13.229758790532218
